parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	hierarchicalOptimization	objectivePriorType	objectivePriorParameters
ic_wt_Nuc__E2F_DBD_RB1_1_Ser332u__RB1_E2F_1_Ser807_Ser811u_		lin	4.30E+07	4.30E+09	430000583.1	1	0	uniform	
ic_wt_Nuc__E2F_DBD_RB1_1_Ser332p__RB1_E2F_1_Ser807_Ser811u_		lin	9.07E+05	9.07E+07	16101017.69	1	0	uniform	
ic_wt_Nuc__RB1_E2F_Ser807_Ser811u_		lin	5.28E+08	5.28E+10	12492524582	1	0	uniform	
ic_wt_Nuc__RB1_E2F_Ser807_Ser811p_		lin	5.06E+09	5.06E+11	5476405864	1	0	uniform	
ic_wt_Nuc__PPP2R2B_ENSA_ARPP19_		lin	4.65E+08	4.65E+10	5807037992	1	0	uniform	
ic_wt_Nuc__APC_FBXO5_FZR1_CDC20_Ser355u_		lin	2.43E+10	2.43E+12	1.23E+11	1	0	uniform	
ic_wt_Nuc__CDC20_APC_		lin	1.38E+09	1.38E+11	1714117699	1	0	uniform	
ic_wt_Nuc__APC_FBXO5_FZR1_CDC20_1_Ser355p__CDC20_APC_1_		lin	4.21E+07	4.21E+09	421001049.4	1	0	uniform	
ic_wt_Nuc__APC_FBXO5_FZR1_CDC20_Ser355p_		lin	3.80E+08	3.80E+10	36873870318	1	0	uniform	
ic_wt_Nuc__APC_FBXO5_FZR1_CDC20_1_Ser355u__FZR1_APC_1_FBXO5_nTermu_		lin	4.30E+09	4.30E+11	2.83E+11	1	0	uniform	
ic_wt_Nuc__FZR1_APC_FBXO5_nTermu_		lin	3.44E+07	3.44E+09	343999995.3	1	0	uniform	
ic_wt_Nuc__FZR1_APC_FBXO5_nTermp_		lin	9.70E+08	9.70E+10	19243077157	1	0	uniform	
ic_wt_Nuc__APC_FBXO5_1_FZR1_CDC20_2_Ser355u__FBXO5_APC_1_FZR1_3_Ser182u__FZR1_APC_2_FBXO5_3_nTermu_		lin	6.56E+08	6.56E+10	1168431256	1	0	uniform	
ic_wt_Nuc__FBXO5_APC_FZR1_Ser182u_		lin	4.32E+07	4.32E+09	431999994.1	1	0	uniform	
ic_wt_Nuc__APC_FBXO5_1_FZR1_CDC20_2_Ser355p__FBXO5_APC_1_FZR1_3_Ser182u__FZR1_APC_2_FBXO5_3_nTermu_		lin	1.33E+07	1.33E+09	19741025.81	1	0	uniform	
ic_wt_Nuc__APC_FBXO5_FZR1_CDC20_1_Ser355p__FZR1_APC_1_FBXO5_nTermu_		lin	8.19E+07	8.19E+09	7726913431	1	0	uniform	
ic_wt_Nuc__FBXO5_APC_FZR1_Ser182p_		lin	1.13E+05	1.13E+07	2598739.288	1	0	uniform	
ic_wt_Nuc__FOXM1_DBD_Thr600u_		lin	3.35E+07	3.35E+09	2823237983	1	0	uniform	
ic_wt_Nuc__FOXM1_DBD_Thr600p_		lin	2.30E+07	2.30E+09	229916165.7	1	0	uniform	
ic_wt_Nuc__CCNB_promoter_FOXM1_1__FOXM1_DBD_1_Thr600p_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__CCNB_promoter_FOXM1_		lin	6.02E+05	6.02E+07	6022000	0	0	uniform	
ic_wt_Nuc__CDC20_promoter_FOXM1_		lin	6.02E+05	6.02E+07	6022000	0	0	uniform	
ic_wt_Nuc__CDC20_promoter_FOXM1_1__FOXM1_DBD_1_Thr600p_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__WEE1_Ser123u_		lin	5.90E+09	5.90E+11	92093301503	1	0	uniform	
ic_wt_Nuc__CCNB_CDK1_Thr14_Tyr15p_CDKN1A_		lin	4.52E+08	4.52E+10	4519999939	1	0	uniform	
ic_wt_Nuc__WEE1_Ser123p_		lin	1.18E+08	1.18E+10	11517926914	1	0	uniform	
ic_wt_Nuc__CDC25_pSitesp_		lin	1.11E+08	1.11E+10	2408696282	1	0	uniform	
ic_wt_Nuc__CDC25_pSitesu_		lin	5.91E+09	5.91E+11	58800555196	1	0	uniform	
ic_wt_Nuc__MASTL_Thr198u_		lin	6.01E+09	6.01E+11	1.83E+11	1	0	uniform	
ic_wt_Nuc__MASTL_Thr198p_		lin	1.49E+06	1.49E+08	14900020.2	1	0	uniform	
ic_wt_Nuc__ENSA_ARPP19_PPP2R2B_Ser62_Ser67u_		lin	4.98E+09	4.98E+11	13918805575	1	0	uniform	
ic_wt_Nuc__ENSA_ARPP19_PPP2R2B_Ser62_Ser67p_		lin	1.98E+06	1.98E+08	195967957.9	1	0	uniform	
ic_wt_Nuc__ENSA_ARPP19_PPP2R2B_1_Ser62_Ser67p__PPP2R2B_ENSA_ARPP19_1_		lin	1.04E+09	1.04E+11	3276576275	1	0	uniform	
ic_wt_Nuc__CCNE_promoter_E2F_		lin	6.02E+05	6.02E+07	6022000	0	0	uniform	
ic_wt_Nuc__CCNA_promoter_E2F_		lin	6.02E+05	6.02E+07	6022000	0	0	uniform	
ic_wt_Nuc__E2F_promoter_E2F_		lin	6.02E+05	6.02E+07	6022000	0	0	uniform	
ic_wt_Nuc__FBXO5_promoter_E2F_		lin	6.02E+05	6.02E+07	6022000	0	0	uniform	
ic_wt_Nuc__FOXM1_promoter_E2F_		lin	6.02E+05	6.02E+07	6022000	0	0	uniform	
ic_wt_Nuc__CCNE_promoter_E2F_1__E2F_DBD_1_RB1_Ser332u_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__CCNA_promoter_E2F_1__E2F_DBD_1_RB1_Ser332u_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__E2F_DBD_1_RB1_Ser332u__E2F_promoter_E2F_1_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__E2F_DBD_1_RB1_Ser332u__FBXO5_promoter_E2F_1_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__E2F_DBD_1_RB1_Ser332u__FOXM1_promoter_E2F_1_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__CCNE_promoter_E2F_1__E2F_DBD_1_RB1_Ser332p_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__CCNA_promoter_E2F_1__E2F_DBD_1_RB1_Ser332p_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__E2F_DBD_1_RB1_Ser332p__E2F_promoter_E2F_1_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__E2F_DBD_1_RB1_Ser332p__FBXO5_promoter_E2F_1_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__E2F_DBD_1_RB1_Ser332p__FOXM1_promoter_E2F_1_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__SKP2		lin	6.02E+09	6.02E+11	6.02E+10	0	0	uniform	
ic_wt_Nuc__TP53_DBD_Ser15p_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__CDKN1A_promoter_TP53_		lin	6.02E+05	6.02E+07	6022000	0	0	uniform	
ic_wt_Nuc__FOXO_DBD_		lin	6.02E+09	6.02E+11	6.02E+10	0	0	uniform	
ic_wt_Nuc__CDKN1B_promoter_FOXO_		lin	6.02E+05	6.02E+07	6022000	0	0	uniform	
ic_wt_Nuc__CDKN1A_promoter_TP53_1__TP53_DBD_1_Ser15p_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Cyt__CDKN1A_CCNE_A_B_Ser130u_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__CDKN1B_promoter_FOXO_1__FOXO_DBD_1_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Cyt__CDKN1B_CCNE_A_Thr187u_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Cyt__CCNA_CDKN1A_B_1__CDKN1A_CCNE_A_B_1_Ser130u_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Cyt__CCNE_CDKN1A_B_1__CDKN1A_CCNE_A_B_1_Ser130u_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Cyt__CCNB_CDK1_Thr14_Tyr15u_CDKN1A_1__CDKN1A_CCNE_A_B_1_Ser130u_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Cyt__CCNB_CDK1_Thr14_Tyr15p_CDKN1A_1__CDKN1A_CCNE_A_B_1_Ser130u_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Cyt__CDKN1A_CCNE_A_B_Ser130p_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Cyt__CCNA_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187u_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Cyt__CCNE_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187u_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Cyt__CDKN1B_CCNE_A_Thr187p_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__CDKN1A_CCNE_A_B_Ser130u_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__CDKN1B_CCNE_A_Thr187u_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__CCNA_CDKN1A_B_1__CDKN1A_CCNE_A_B_1_Ser130u_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__CCNE_CDKN1A_B_1__CDKN1A_CCNE_A_B_1_Ser130u_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__CCNB_CDK1_Thr14_Tyr15u_CDKN1A_1__CDKN1A_CCNE_A_B_1_Ser130u_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__CCNB_CDK1_Thr14_Tyr15p_CDKN1A_1__CDKN1A_CCNE_A_B_1_Ser130u_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__CDKN1A_CCNE_A_B_Ser130p_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Cyt__CCNA_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187p_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__CCNA_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187u_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Cyt__CCNE_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187p_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__CCNE_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187u_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__CDKN1B_CCNE_A_Thr187p_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__CCNA_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187p_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Nuc__CCNE_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187p_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
oCCNA		lin	0	0.305627054	0.102224824	1	0	laplace	0;1
oCCNB		lin	0	0.534931031	0.334035624	1	0	laplace	0;1
oCCNE		lin	0	0.625025635	0.112846275	1	0	laplace	0;1
oE2F		lin	0	0.710586775	0.274562882	1	0	laplace	0;1
oRB1_pSer807Ser811		lin	0	0.092359914	1.27E-09	1	0	laplace	0;1
oSKP2		lin	0	0.325469225	0.04109145	1	0	laplace	0;1
oCDKN1A		lin	0	0.569668525	0.417944042	1	0	laplace	0;1
oCDKN1B		lin	0	0.534762112	0.211300851	1	0	laplace	0;1
sCCNA		lin	2.00E-12	2.00E-10	1.16E-10	1	1	laplace	0;0.0000000002
sCCNB		lin	2.00E-12	2.00E-10	4.96E-11	1	1	laplace	0;0.0000000002
sCCNE		lin	2.00E-12	2.00E-10	2.49E-11	1	1	uniform	
sE2F		lin	2.00E-12	2.00E-10	4.23E-11	1	1	uniform	
sRB1_pSer807Ser811		lin	2.00E-12	2.00E-10	1.86E-11	1	1	uniform	
sSKP2		lin	2.00E-12	2.00E-10	1.65E-11	1	1	uniform	
sCDKN1A		lin	2.00E-12	2.00E-10	1.48E-10	1	1	uniform	0;0.0000000002
sCDKN1B		lin	2.00E-12	2.00E-10	1.37E-10	1	1	uniform	0;0.0000000002
noiseParameter1		lin	0	0	0	0	0	uniform	
noiseParameter2		lin	0.1	10	1	0	0	uniform	
