parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	hierarchicalOptimization	objectivePriorType	objectivePriorParameters
ic_wt_Nuc__APC_FBXO5_FZR1_CDC20_Ser355p_		lin	315436551.7	31543655171	3154365517	1	0	uniform	
ic_wt_Nuc__APC_FBXO5_FZR1_CDC20_1_Ser355u__FZR1_APC_1_FBXO5_nTermu_		lin	88714439.13	8871443913	887144391.3	1	0	uniform	
ic_wt_Nuc__FZR1_APC_FBXO5_nTermu_		lin	3.84E+11	3.84E+13	3.84E+12	1	0	uniform	
ic_wt_Nuc__FZR1_APC_FBXO5_nTermp_		lin	2778571736	2.78E+11	27785717357	1	0	uniform	
ic_wt_Nuc__APC_FBXO5_1_FZR1_CDC20_2_Ser355u__FBXO5_APC_1_FZR1_3_Ser182u__FZR1_APC_2_FBXO5_3_nTermu_		lin	1108384.849	110838484.9	11083848.49	1	0	uniform	
ic_wt_Nuc__FBXO5_APC_FZR1_Ser182u_		lin	930554706	93055470603	9305547060	1	0	uniform	
ic_wt_Nuc__APC_FBXO5_1_FZR1_CDC20_2_Ser355p__FBXO5_APC_1_FZR1_3_Ser182u__FZR1_APC_2_FBXO5_3_nTermu_		lin	730898276.5	73089827649	7308982765	1	0	uniform	
ic_wt_Nuc__APC_FBXO5_FZR1_CDC20_1_Ser355p__FZR1_APC_1_FBXO5_nTermu_		lin	32166107468	3.22E+12	3.22E+11	1	0	uniform	
ic_wt_Nuc__FBXO5_APC_FZR1_Ser182p_		lin	22756644.76	2275664476	227566447.6	1	0	uniform	
ic_wt_Nuc__FOXM1_DBD_Thr600u_		lin	17287064.11	1728706411	172870641.1	1	0	uniform	
ic_wt_Nuc__FOXM1_DBD_Thr600p_		lin	281670.8328	28167083.28	2816708.328	1	0	uniform	
ic_wt_Nuc__CCNB_promoter_FOXM1_1__FOXM1_DBD_1_Thr600p_		lin	3544.843783	354484.3783	35448.43783	0	0	uniform	
ic_wt_Nuc__CCNB_promoter_FOXM1_		lin	598655.1562	59865515.62	5986551.562	0	0	uniform	
ic_wt_Nuc__CDC20_promoter_FOXM1_		lin	602145.3796	60214537.96	6021453.796	0	0	uniform	
ic_wt_Nuc__CDC20_promoter_FOXM1_1__FOXM1_DBD_1_Thr600p_		lin	54.62038242	5462.038242	546.2038242	0	0	uniform	
ic_wt_Nuc__WEE1_Ser123u_		lin	2192523551	2.19E+11	21925235508	1	0	uniform	
ic_wt_Nuc__CCNB_CDK1_Thr14_Tyr15p_CDKN1A_		lin	195970659.9	19597065989	1959706599	1	0	uniform	
ic_wt_Nuc__WEE1_Ser123p_		lin	3.81E+11	3.81E+13	3.81E+12	1	0	uniform	
ic_wt_Nuc__CDC25_pSitesp_		lin	2.96E+12	2.96E+14	2.96E+13	1	0	uniform	
ic_wt_Nuc__CDC25_pSitesu_		lin	5.22E+12	5.22E+14	5.22E+13	1	0	uniform	
ic_wt_Nuc__MASTL_Thr198u_		lin	30780249252	3.08E+12	3.08E+11	1	0	uniform	
ic_wt_Nuc__MASTL_Thr198p_		lin	22205899365	2.22E+12	2.22E+11	1	0	uniform	
ic_wt_Nuc__ENSA_ARPP19_PPP2R2B_Ser62_Ser67u_		lin	20528040992	2.05E+12	2.05E+11	1	0	uniform	
ic_wt_Nuc__ENSA_ARPP19_PPP2R2B_Ser62_Ser67p_		lin	2.27E+11	2.27E+13	2.27E+12	1	0	uniform	
ic_wt_Nuc__ENSA_ARPP19_PPP2R2B_1_Ser62_Ser67p__PPP2R2B_ENSA_ARPP19_1_		lin	6675794498	6.68E+11	66757944983	1	0	uniform	
ic_wt_Nuc__CCNE_promoter_E2F_		lin	550975.8419	55097584.19	5509758.419	0	0	uniform	
ic_wt_Nuc__CCNA_promoter_E2F_		lin	550975.8419	55097584.19	5509758.419	0	0	uniform	
ic_wt_Nuc__E2F_promoter_E2F_		lin	550975.8419	55097584.19	5509758.419	0	0	uniform	
ic_wt_Nuc__FBXO5_promoter_E2F_		lin	550975.8419	55097584.19	5509758.419	0	0	uniform	
ic_wt_Nuc__FOXM1_promoter_E2F_		lin	550975.8419	55097584.19	5509758.419	0	0	uniform	
ic_wt_Nuc__CCNE_promoter_E2F_1__E2F_DBD_1_RB1_Ser332u_		lin	1144.660155	114466.0155	11446.60155	0	0	uniform	
ic_wt_Nuc__CCNA_promoter_E2F_1__E2F_DBD_1_RB1_Ser332u_		lin	1144.660155	114466.0155	11446.60155	0	0	uniform	
ic_wt_Nuc__E2F_DBD_1_RB1_Ser332u__E2F_promoter_E2F_1_		lin	1144.660155	114466.0155	11446.60155	0	0	uniform	
ic_wt_Nuc__E2F_DBD_1_RB1_Ser332u__FBXO5_promoter_E2F_1_		lin	1144.660155	114466.0155	11446.60155	0	0	uniform	
ic_wt_Nuc__E2F_DBD_1_RB1_Ser332u__FOXM1_promoter_E2F_1_		lin	1144.660155	114466.0155	11446.60155	0	0	uniform	
ic_wt_Nuc__CCNE_promoter_E2F_1__E2F_DBD_1_RB1_Ser332p_		lin	50079.49799	5007949.799	500794.9799	0	0	uniform	
ic_wt_Nuc__CCNA_promoter_E2F_1__E2F_DBD_1_RB1_Ser332p_		lin	50079.49799	5007949.799	500794.9799	0	0	uniform	
ic_wt_Nuc__E2F_DBD_1_RB1_Ser332p__E2F_promoter_E2F_1_		lin	50079.49799	5007949.799	500794.9799	0	0	uniform	
ic_wt_Nuc__E2F_DBD_1_RB1_Ser332p__FBXO5_promoter_E2F_1_		lin	50079.49799	5007949.799	500794.9799	0	0	uniform	
ic_wt_Nuc__E2F_DBD_1_RB1_Ser332p__FOXM1_promoter_E2F_1_		lin	50079.49799	5007949.799	500794.9799	0	0	uniform	
ic_wt_Nuc__SKP2		lin	13103822582	1.31E+12	1.31E+11	1	0	uniform	
ic_wt_Nuc__TP53_DBD_Ser15p_		lin	0	0	0	0	0	uniform	
ic_wt_Nuc__CDKN1A_promoter_TP53_		lin	602200	60220000	6022000	0	0	uniform	
ic_wt_Nuc__FOXO_DBD_		lin	5552367015	5.55E+11	55523670150	1	0	uniform	
ic_wt_Nuc__CDKN1B_promoter_FOXO_		lin	1777.372886	177737.2886	17773.72886	0	0	uniform	
ic_wt_Nuc__CDKN1A_promoter_TP53_1__TP53_DBD_1_Ser15p_		lin	0	0	0	0	0	uniform	
ic_wt_Cyt__CDKN1A_CCNE_A_B_Ser130u_		lin	6333.637098	633363.7098	63336.37098	1	0	uniform	
ic_wt_Nuc__CDKN1B_promoter_FOXO_1__FOXO_DBD_1_		lin	600422.6271	60042262.71	6004226.271	0	0	uniform	
ic_wt_Cyt__CDKN1B_CCNE_A_Thr187u_		lin	151482.7557	15148275.57	1514827.557	1	0	uniform	
ic_wt_Cyt__CCNA_CDKN1A_B_1__CDKN1A_CCNE_A_B_1_Ser130u_		lin	3406883.571	340688357.1	34068835.71	1	0	uniform	
ic_wt_Cyt__CCNE_CDKN1A_B_1__CDKN1A_CCNE_A_B_1_Ser130u_		lin	10483491.35	1048349135	104834913.5	1	0	uniform	
ic_wt_Cyt__CCNB_CDK1_Thr14_Tyr15u_CDKN1A_1__CDKN1A_CCNE_A_B_1_Ser130u_		lin	143774155.8	14377415581	1437741558	1	0	uniform	
ic_wt_Cyt__CCNB_CDK1_Thr14_Tyr15p_CDKN1A_1__CDKN1A_CCNE_A_B_1_Ser130u_		lin	2505.110604	250511.0604	25051.10604	1	0	uniform	
ic_wt_Cyt__CDKN1A_CCNE_A_B_Ser130p_		lin	2.431449021	243.1449021	24.31449021	1	0	uniform	
ic_wt_Cyt__CCNA_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187u_		lin	3253.764596	325376.4596	32537.64596	1	0	uniform	
ic_wt_Cyt__CCNE_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187u_		lin	50.20972863	5020.972863	502.0972863	1	0	uniform	
ic_wt_Cyt__CDKN1B_CCNE_A_Thr187p_		lin	358.0667302	35806.67302	3580.667302	1	0	uniform	
ic_wt_Nuc__CDKN1A_CCNE_A_B_Ser130u_		lin	190.7297936	19072.97936	1907.297936	1	0	uniform	
ic_wt_Nuc__CDKN1B_CCNE_A_Thr187u_		lin	5942663.485	594266348.5	59426634.85	1	0	uniform	
ic_wt_Nuc__CCNA_CDKN1A_B_1__CDKN1A_CCNE_A_B_1_Ser130u_		lin	20915940.18	2091594018	209159401.8	1	0	uniform	
ic_wt_Nuc__CCNE_CDKN1A_B_1__CDKN1A_CCNE_A_B_1_Ser130u_		lin	484827349	48482734905	4848273490	1	0	uniform	
ic_wt_Nuc__CCNB_CDK1_Thr14_Tyr15u_CDKN1A_1__CDKN1A_CCNE_A_B_1_Ser130u_		lin	348993667.3	34899366729	3489936673	1	0	uniform	
ic_wt_Nuc__CCNB_CDK1_Thr14_Tyr15p_CDKN1A_1__CDKN1A_CCNE_A_B_1_Ser130u_		lin	621195607.8	62119560780	6211956078	1	0	uniform	
ic_wt_Nuc__CDKN1A_CCNE_A_B_Ser130p_		lin	161558.5209	16155852.09	1615585.209	1	0	uniform	
ic_wt_Cyt__CCNA_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187p_		lin	4945557.307	494555730.7	49455573.07	1	0	uniform	
ic_wt_Nuc__CCNA_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187u_		lin	24083.76419	2408376.419	240837.6419	1	0	uniform	
ic_wt_Cyt__CCNE_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187p_		lin	30388513.29	3038851329	303885132.9	1	0	uniform	
ic_wt_Nuc__CCNE_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187u_		lin	83941.22219	8394122.219	839412.2219	1	0	uniform	
ic_wt_Nuc__CDKN1B_CCNE_A_Thr187p_		lin	462507932.3	46250793226	4625079323	1	0	uniform	
ic_wt_Nuc__CCNA_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187p_		lin	23294880.05	2329488005	232948800.5	1	0	uniform	
ic_wt_Nuc__CCNE_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187p_		lin	74543798.47	7454379847	745437984.7	1	0	uniform	
oCCNA		lin	0	0.305627054	0.204175727	1	0	laplace	0;1
oCCNB		lin	0	0.534931031	0.306483646	1	0	laplace	0;1
oCCNE		lin	0	0.625025635	0.477084605	1	0	laplace	0;1
oE2F		lin	0	0.710586775	0.599641443	1	0	laplace	0;1
oRB1_pSer807Ser811		lin	0	0.092359914	0.077527937	1	0	laplace	0;1
oSKP2		lin	0	0.325469225	0.254294785	1	0	laplace	0;1
oCDKN1A		lin	0	0.569668525	0.428277679	1	0	laplace	0;1
oCDKN1B		lin	0	0.534762112	0.238931542	1	0	laplace	0;1
sCCNA		lin	2.00E-12	2.00E-10	4.15E-11	1	1	laplace	0;0.0000000002
sCCNB		lin	2.00E-12	2.00E-10	5.63E-11	1	1	laplace	0;0.0000000002
sCCNE		lin	2.00E-12	2.00E-10	2.92E-11	1	1	uniform	
sE2F		lin	2.00E-12	2.00E-10	7.92E-11	1	1	uniform	
sRB1_pSer807Ser811		lin	6.10E-14	2.00E-10	4.57E-13	1	1	uniform	
sSKP2		lin	3.10E-14	2.00E-10	1.96E-12	1	1	uniform	
sCDKN1A		lin	2.00E-12	2.00E-10	3.72E-11	1	1	uniform	0;0.0000000002
sCDKN1B		lin	2.00E-12	2.00E-10	1.64E-10	1	1	uniform	0;0.0000000002
noiseParameter1		lin	0	0.2	9.16E-05	1	1	laplace	0; 0.1
noiseParameter2_cycA_nuc		lin	0.166666667	1.5	0.28391701	1	1	uniform	
noiseParameter2_cycB1_nuc		lin	0.166666667	1.5	0.207321336	1	1	uniform	
noiseParameter2_cycE_nuc		lin	0.166666667	1.5	0.195479338	1	1	uniform	
noiseParameter2_E2F1_nuc		lin	0.166666667	1.5	0.316864236	1	1	uniform	
noiseParameter2_pRB_nuc		lin	0.166666667	1.5	0.219580316	1	1	uniform	
noiseParameter2_Skp2_nuc		lin	0.166666667	1.5	0.309078757	1	1	uniform	
noiseParameter2_p21_nuc		lin	0.166666667	1.5	0.410669004	1	1	uniform	
noiseParameter2_p27_nuc		lin	0.166666667	1.5	0.295651838	1	1	uniform	
noiseParameter2_cycA_cyt		lin	0.006172868	1.5	0.012125762	1	1	uniform	
noiseParameter2_cycB1_cyt		lin	0.055555667	1.5	0.105911118	1	1	uniform	
noiseParameter2_cycE_cyt		lin	0.018518567	1.5	0.04936536	1	1	uniform	
noiseParameter2_E2F1_cyt		lin	0.055555667	1.5	0.07997799	1	1	uniform	
noiseParameter2_pRB_cyt		lin	0.002057637	1.5	0.003478501	1	1	uniform	
noiseParameter2_Skp2_cyt		lin	0.018518567	1.5	0.026134719	1	1	uniform	
noiseParameter2_p21_cyt		lin	0.018518567	1.5	0.037197451	1	1	uniform	
noiseParameter2_p27_cyt		lin	0.006172868	1.5	0.016096281	1	1	uniform	
