time(s),fx
3.77E+05,-9987.4
3.77E+05,-9987.4
3.77E+05,-9987.4
3.77E+05,-9987.5
3.77E+05,-9987.5
3.77E+05,-9987.5
3.78E+05,-9987.7
3.78E+05,-9987.7
3.78E+05,-9987.7
3.78E+05,-9987.7
3.78E+05,-9987.7
3.78E+05,-9987.7
3.78E+05,-9987.7
3.78E+05,-9987.8
3.78E+05,-9987.8
3.78E+05,-9987.8
3.78E+05,-9987.8
3.78E+05,-9987.8
3.78E+05,-9987.8
3.78E+05,-9987.8
3.78E+05,-9987.8
3.78E+05,-9988.3
3.79E+05,-9988.3
3.79E+05,-9988.3
3.79E+05,-9988.3
3.79E+05,-9988.3
3.79E+05,-9988.3
3.79E+05,-9988.9
3.79E+05,-9988.9
3.79E+05,-9989.6
3.79E+05,-9989.6
3.79E+05,-9989.6
3.79E+05,-9989.6
3.79E+05,-9989.6
3.79E+05,-9989.6
3.79E+05,-9989.6
3.80E+05,-9989.6
3.80E+05,-9989.6
3.80E+05,-9989.6
3.80E+05,-9989.6
3.80E+05,-9989.6
3.80E+05,-9989.7
3.81E+05,-9989.7
3.81E+05,-9989.7
3.81E+05,-9989.7
3.81E+05,-9989.7
3.81E+05,-9989.7
3.81E+05,-9989.7
3.81E+05,-9989.7
3.81E+05,-9990.2
3.81E+05,-9990.2
3.81E+05,-9990.2
3.81E+05,-9990.2
3.81E+05,-9990.2
3.81E+05,-9990.2
3.81E+05,-9990.2
3.81E+05,-9990.2
3.82E+05,-9990.2
3.82E+05,-9990.2
3.82E+05,-9990.2
3.82E+05,-9990.4
3.82E+05,-9990.4
3.82E+05,-9990.4
3.82E+05,-9990.4
3.83E+05,-9990.4
3.83E+05,-9990.4
3.83E+05,-9990.4
3.83E+05,-9990.4
3.83E+05,-9990.4
3.83E+05,-9990.4
3.83E+05,-9990.5
3.83E+05,-9990.5
3.83E+05,-9990.6
3.83E+05,-9990.6
3.83E+05,-9990.6
3.83E+05,-9990.6
3.83E+05,-9990.6
3.83E+05,-9990.6
3.83E+05,-9990.6
3.83E+05,-9990.6
3.83E+05,-9990.8
3.84E+05,-9991.1
3.84E+05,-9991.1
3.84E+05,-9991.1
3.84E+05,-9991.1
3.84E+05,-9991.1
3.84E+05,-9991.1
3.84E+05,-9991.4
3.84E+05,-9991.4
3.84E+05,-9991.4
3.84E+05,-9991.4
3.84E+05,-9991.4
3.85E+05,-9991.4
3.85E+05,-9991.4
3.85E+05,-9991.6
3.85E+05,-9991.6
3.85E+05,-9991.6
3.85E+05,-9991.6
3.85E+05,-9991.6
3.85E+05,-9991.6
3.85E+05,-9991.6
3.85E+05,-9991.6
3.85E+05,-9991.7
3.85E+05,-9991.7
3.85E+05,-9991.7
3.85E+05,-9991.7
3.85E+05,-9991.7
3.86E+05,-9991.7
3.86E+05,-9991.7
3.86E+05,-9991.7
3.86E+05,-9991.7
3.86E+05,-9991.7
3.86E+05,-9992
3.86E+05,-9992
3.86E+05,-9992
3.86E+05,-9992
3.86E+05,-9992
3.86E+05,-9992
3.86E+05,-9992
3.86E+05,-9992
3.86E+05,-9992
3.86E+05,-9992
3.86E+05,-9992.3
3.87E+05,-9992.3
3.87E+05,-9992.3
3.87E+05,-9992.3
3.87E+05,-9992.3
3.87E+05,-9992.3
3.87E+05,-9992.3
3.87E+05,-9992.3
3.87E+05,-9992.3
3.87E+05,-9992.3
3.87E+05,-9992.3
3.88E+05,-9992.5
3.88E+05,-9992.5
3.88E+05,-9992.5
3.88E+05,-9992.5
3.88E+05,-9992.5
3.88E+05,-9992.5
3.88E+05,-9992.5
3.88E+05,-9992.5
3.88E+05,-9992.5
3.88E+05,-9992.5
3.88E+05,-9992.5
3.88E+05,-9992.5
3.88E+05,-9992.5
3.88E+05,-9992.5
3.88E+05,-9992.5
3.88E+05,-9992.5
3.88E+05,-9992.5
3.88E+05,-9992.6
3.88E+05,-9992.6
3.88E+05,-9992.6
3.89E+05,-9992.6
3.89E+05,-9992.6
3.89E+05,-9992.6
3.89E+05,-9992.6
3.89E+05,-9992.6
3.89E+05,-9992.6
3.89E+05,-9992.8
3.89E+05,-9992.8
3.89E+05,-9992.8
3.89E+05,-9992.8
3.89E+05,-9992.8
3.89E+05,-9992.8
3.89E+05,-9992.8
3.89E+05,-9992.8
3.89E+05,-9992.9
3.89E+05,-9992.9
3.89E+05,-9992.9
3.89E+05,-9992.9
3.89E+05,-9992.9
3.89E+05,-9992.9
3.90E+05,-9992.9
3.90E+05,-9993.1
3.90E+05,-9993.1
3.90E+05,-9993.1
3.90E+05,-9993.1
3.90E+05,-9993.1
3.90E+05,-9993.4
3.90E+05,-9993.4
3.90E+05,-9993.4
3.90E+05,-9993.4
3.90E+05,-9993.4
3.90E+05,-9993.4
3.90E+05,-9993.4
3.90E+05,-9993.4
3.91E+05,-9993.5
3.91E+05,-9993.5
3.91E+05,-9993.5
3.91E+05,-9993.5
3.91E+05,-9993.5
3.91E+05,-9993.5
3.91E+05,-9993.5
3.91E+05,-9993.6
3.91E+05,-9993.6
3.91E+05,-9993.6
3.91E+05,-9993.6
3.91E+05,-9993.6
3.91E+05,-9993.6
3.91E+05,-9993.6
3.91E+05,-9993.6
3.91E+05,-9993.6
3.91E+05,-9993.9
3.91E+05,-9993.9
3.91E+05,-9993.9
3.91E+05,-9993.9
3.91E+05,-9993.9
3.91E+05,-9993.9
3.91E+05,-9993.9
3.91E+05,-9993.9
3.92E+05,-9993.9
3.92E+05,-9994
3.92E+05,-9994
3.92E+05,-9994
3.92E+05,-9994.8
3.92E+05,-9994.8
3.92E+05,-9994.8
3.92E+05,-9994.8
3.92E+05,-9994.8
3.92E+05,-9994.8
3.92E+05,-9994.8
3.92E+05,-9994.8
3.92E+05,-9995.1
3.92E+05,-9995.1
3.92E+05,-9995.6
3.93E+05,-9995.6
3.93E+05,-9995.6
3.93E+05,-9995.6
3.93E+05,-9995.6
3.93E+05,-9995.6
3.93E+05,-9995.6
3.93E+05,-9995.6
3.93E+05,-9995.6
3.93E+05,-9995.6
3.94E+05,-9995.6
3.94E+05,-9995.9
3.94E+05,-9995.9
3.94E+05,-9995.9
3.94E+05,-9995.9
3.94E+05,-9995.9
3.95E+05,-9995.9
3.95E+05,-9995.9
3.95E+05,-9995.9
3.95E+05,-9996.3
3.95E+05,-9996.3
3.95E+05,-9996.3
3.95E+05,-9996.3
3.95E+05,-9996.3
3.95E+05,-9996.3
3.95E+05,-9996.3
3.95E+05,-9996.3
3.95E+05,-9997
3.95E+05,-9997
3.95E+05,-9997
3.95E+05,-9997
3.96E+05,-9997
3.96E+05,-9997
3.96E+05,-9997.1
3.96E+05,-9997.1
3.96E+05,-9997.1
3.96E+05,-9997.1
3.96E+05,-9997.1
3.96E+05,-9997.1
3.97E+05,-9997.1
3.97E+05,-9997.2
3.97E+05,-9997.2
3.97E+05,-9997.2
3.97E+05,-9997.2
3.97E+05,-9997.2
3.97E+05,-9997.3
3.97E+05,-9997.3
3.97E+05,-9997.3
3.97E+05,-9997.5
3.97E+05,-9997.5
3.97E+05,-9997.5
3.97E+05,-9997.5
3.97E+05,-9997.5
3.97E+05,-9997.5
3.97E+05,-9997.5
3.98E+05,-9997.5
3.99E+05,-9997.6
3.99E+05,-9997.6
3.99E+05,-9997.6
3.99E+05,-9997.7
3.99E+05,-9997.7
3.99E+05,-9997.7
3.99E+05,-9997.7
3.99E+05,-9997.7
3.99E+05,-9997.7
3.99E+05,-9997.7
3.99E+05,-9997.7
3.99E+05,-9997.7
3.99E+05,-9997.7
3.99E+05,-9997.7
4.00E+05,-9998
4.00E+05,-9998
4.00E+05,-9998
4.00E+05,-9998
4.00E+05,-9998
4.00E+05,-9998
4.00E+05,-9998
4.00E+05,-9998
4.00E+05,-9998
4.00E+05,-9998.2
4.00E+05,-9998.2
4.01E+05,-9998.2
4.01E+05,-9998.2
4.01E+05,-9998.2
4.01E+05,-9998.2
4.01E+05,-9998.2
4.01E+05,-9999.1
4.01E+05,-9999.1
4.01E+05,-9999.1
4.01E+05,-9999.1
4.01E+05,-9999.1
4.01E+05,-9999.4
4.01E+05,-9999.4
4.01E+05,-9999.4
4.01E+05,-9999.4
4.01E+05,-9999.4
4.01E+05,-9999.4
4.01E+05,-9999.4
4.01E+05,-9999.4
4.02E+05,-9999.4
4.02E+05,-10001
4.02E+05,-10001
4.02E+05,-10001
4.02E+05,-10001
4.02E+05,-10001
4.02E+05,-10001
4.02E+05,-10001
4.02E+05,-10001
4.03E+05,-10001
4.04E+05,-10001
4.04E+05,-10001
4.06E+05,-10001
4.06E+05,-10001
4.06E+05,-10001
4.06E+05,-10001
4.06E+05,-10001
4.06E+05,-10001
4.06E+05,-10001
4.06E+05,-10001
4.07E+05,-10001
4.07E+05,-10001
4.08E+05,-10001
4.11E+05,-10002
4.11E+05,-10002
4.11E+05,-10002
4.11E+05,-10002
4.11E+05,-10002
4.11E+05,-10002
4.11E+05,-10002
4.11E+05,-10002
4.11E+05,-10002
4.11E+05,-10002
4.12E+05,-10002
4.12E+05,-10002
4.12E+05,-10002
4.12E+05,-10002
4.12E+05,-10002
4.12E+05,-10002
4.12E+05,-10002
4.12E+05,-10002
4.13E+05,-10002
4.13E+05,-10002
4.13E+05,-10002
4.13E+05,-10002
4.13E+05,-10002
4.13E+05,-10002
4.13E+05,-10002
4.13E+05,-10002
4.13E+05,-10002
4.13E+05,-10002
4.13E+05,-10002
4.14E+05,-10002
4.14E+05,-10002
4.15E+05,-10002
4.15E+05,-10002
4.16E+05,-10002
4.16E+05,-10002
4.16E+05,-10002
4.16E+05,-10002
4.16E+05,-10002
4.17E+05,-10002
4.17E+05,-10002
4.17E+05,-10002
4.17E+05,-10002
4.17E+05,-10002
4.18E+05,-10003
4.18E+05,-10003
4.18E+05,-10003
4.18E+05,-10003
4.18E+05,-10003
4.18E+05,-10003
4.18E+05,-10003
4.18E+05,-10003
4.18E+05,-10003
4.18E+05,-10003
4.18E+05,-10003
4.18E+05,-10003
4.18E+05,-10003
4.18E+05,-10003
4.18E+05,-10003
4.18E+05,-10003
4.18E+05,-10003
4.19E+05,-10003
4.19E+05,-10003
4.19E+05,-10003
4.19E+05,-10003
4.19E+05,-10003
4.19E+05,-10003
4.19E+05,-10003
4.19E+05,-10003
4.19E+05,-10003
4.19E+05,-10003
4.19E+05,-10003
4.19E+05,-10003
4.19E+05,-10003
4.19E+05,-10003
4.19E+05,-10003
4.19E+05,-10003
4.19E+05,-10003
4.19E+05,-10003
4.19E+05,-10003
4.20E+05,-10003
4.20E+05,-10003
4.20E+05,-10003
4.20E+05,-10003
4.20E+05,-10003
4.20E+05,-10003
4.20E+05,-10003
4.20E+05,-10003
4.20E+05,-10003
4.20E+05,-10003
4.20E+05,-10003
4.20E+05,-10003
4.21E+05,-10003
4.21E+05,-10003
4.21E+05,-10003
4.21E+05,-10003
4.21E+05,-10003
4.21E+05,-10003
4.21E+05,-10003
4.22E+05,-10003
4.22E+05,-10003
4.22E+05,-10003
4.22E+05,-10003
4.22E+05,-10003
4.22E+05,-10003
4.22E+05,-10003
4.22E+05,-10003
4.22E+05,-10003
4.22E+05,-10003
4.22E+05,-10003
4.22E+05,-10003
4.22E+05,-10003
4.22E+05,-10004
4.22E+05,-10004
4.22E+05,-10004
4.22E+05,-10004
4.22E+05,-10004
4.23E+05,-10004
4.23E+05,-10004
4.23E+05,-10004
4.23E+05,-10004
4.24E+05,-10004
4.32E+05,-10004
4.32E+05,-10004
4.32E+05,-10004
4.32E+05,-10004
4.32E+05,-10004
4.32E+05,-10004
4.32E+05,-10004
4.32E+05,-10004
4.32E+05,-10004
4.32E+05,-10004
4.32E+05,-10004
4.35E+05,-10012
4.35E+05,-10012
4.35E+05,-10012
4.35E+05,-10012
4.35E+05,-10012
4.35E+05,-10012
4.35E+05,-10012
4.35E+05,-10012
4.36E+05,-10012
4.36E+05,-10012
4.37E+05,-10012
4.41E+05,-10012
4.41E+05,-10012
4.41E+05,-10012
4.41E+05,-10012
4.41E+05,-10012
4.41E+05,-10012
4.41E+05,-10012
4.41E+05,-10012
4.42E+05,-10012
4.42E+05,-10012
4.42E+05,-10012
4.43E+05,-10014
4.43E+05,-10014
4.43E+05,-10014
4.43E+05,-10014
4.44E+05,-10014
4.44E+05,-10014
4.44E+05,-10014
4.44E+05,-10018
4.44E+05,-10018
4.44E+05,-10018
4.44E+05,-10018
4.44E+05,-10018
4.45E+05,-10018
4.45E+05,-10018
4.45E+05,-10018
4.45E+05,-10018
4.45E+05,-10018
4.45E+05,-10018
4.46E+05,-10018
4.48E+05,-10018
4.48E+05,-10018
4.48E+05,-10018
4.48E+05,-10018
4.48E+05,-10018
4.48E+05,-10018
4.48E+05,-10018
4.49E+05,-10018
4.49E+05,-10019
4.49E+05,-10019
4.49E+05,-10019
4.49E+05,-10019
4.49E+05,-10019
4.49E+05,-10019
4.50E+05,-10022
4.50E+05,-10022
4.50E+05,-10022
4.50E+05,-10022
4.50E+05,-10022
4.50E+05,-10022
4.51E+05,-10022
4.51E+05,-10022
4.51E+05,-10022
4.51E+05,-10022
4.52E+05,-10022
4.52E+05,-10022
4.53E+05,-10022
4.53E+05,-10022
4.53E+05,-10022
4.53E+05,-10022
4.54E+05,-10023
4.54E+05,-10023
4.54E+05,-10023
4.54E+05,-10023
4.54E+05,-10023
4.54E+05,-10023
4.55E+05,-10023
4.55E+05,-10023
4.55E+05,-10023
4.55E+05,-10023
4.55E+05,-10023
4.55E+05,-10023
4.55E+05,-10023
4.55E+05,-10023
4.55E+05,-10023
4.56E+05,-10023
4.57E+05,-10025
4.57E+05,-10025
4.57E+05,-10025
4.57E+05,-10025
4.57E+05,-10025
4.57E+05,-10025
4.57E+05,-10025
4.57E+05,-10025
4.58E+05,-10025
4.58E+05,-10025
4.58E+05,-10025
4.59E+05,-10025
4.59E+05,-10025
4.59E+05,-10025
4.59E+05,-10025
4.59E+05,-10025
4.59E+05,-10025
4.59E+05,-10025
4.60E+05,-10025
4.60E+05,-10025
4.60E+05,-10025
4.60E+05,-10025
4.61E+05,-10025
4.61E+05,-10025
4.61E+05,-10026
4.61E+05,-10026
4.61E+05,-10026
4.62E+05,-10026
4.62E+05,-10026
4.62E+05,-10026
4.62E+05,-10026
4.62E+05,-10026
4.62E+05,-10026
4.63E+05,-10031
4.63E+05,-10031
4.63E+05,-10031
4.63E+05,-10031
4.63E+05,-10031
4.63E+05,-10031
4.63E+05,-10031
4.63E+05,-10031
4.63E+05,-10031
4.63E+05,-10031
4.63E+05,-10031
4.64E+05,-10031
4.64E+05,-10031
4.64E+05,-10031
4.64E+05,-10031
4.64E+05,-10031
4.65E+05,-10031
4.65E+05,-10031
4.65E+05,-10031
4.66E+05,-10031
4.66E+05,-10031
4.67E+05,-10034
4.67E+05,-10034
4.67E+05,-10034
4.68E+05,-10034
4.68E+05,-10034
4.68E+05,-10034
4.68E+05,-10034
4.68E+05,-10034
4.68E+05,-10034
4.69E+05,-10036
4.69E+05,-10036
4.69E+05,-10036
4.69E+05,-10036
4.69E+05,-10036
4.70E+05,-10036
4.70E+05,-10036
4.70E+05,-10036
4.70E+05,-10036
4.70E+05,-10036
4.72E+05,-10036
4.72E+05,-10036
4.72E+05,-10036
4.72E+05,-10036
4.72E+05,-10039
4.72E+05,-10039
4.73E+05,-10039
4.73E+05,-10039
4.73E+05,-10039
4.73E+05,-10039
4.73E+05,-10039
4.73E+05,-10039
4.74E+05,-10039
4.74E+05,-10039
4.74E+05,-10040
4.74E+05,-10040
4.75E+05,-10040
4.75E+05,-10040
4.75E+05,-10040
4.75E+05,-10040
4.75E+05,-10040
4.75E+05,-10040
4.75E+05,-10040
4.75E+05,-10040
4.76E+05,-10040
4.78E+05,-10040
4.78E+05,-10040
4.78E+05,-10040
4.78E+05,-10040
4.79E+05,-10040
4.79E+05,-10040
4.79E+05,-10041
4.79E+05,-10041
4.79E+05,-10041
4.79E+05,-10041
4.79E+05,-10041
4.80E+05,-10041
4.80E+05,-10041
4.80E+05,-10041
4.81E+05,-10041
4.81E+05,-10043
4.81E+05,-10043
4.81E+05,-10043
4.81E+05,-10043
4.81E+05,-10043
4.82E+05,-10043
4.82E+05,-10043
4.82E+05,-10043
4.82E+05,-10043
4.82E+05,-10043
4.82E+05,-10043
4.83E+05,-10045
4.83E+05,-10045
4.84E+05,-10045
4.84E+05,-10045
4.84E+05,-10045
4.84E+05,-10047
4.84E+05,-10047
4.84E+05,-10047
4.85E+05,-10047
4.85E+05,-10047
4.85E+05,-10047
4.85E+05,-10047
4.85E+05,-10047
4.86E+05,-10047
4.87E+05,-10047
4.87E+05,-10047
4.87E+05,-10047
4.88E+05,-10047
4.93E+05,-10048
4.93E+05,-10048
4.93E+05,-10048
4.93E+05,-10048
4.93E+05,-10048
4.93E+05,-10048
4.94E+05,-10048
4.94E+05,-10048
4.94E+05,-10048
4.96E+05,-10048
4.96E+05,-10048
5.04E+05,-10050
5.04E+05,-10050
5.04E+05,-10050
5.04E+05,-10050
5.04E+05,-10050
5.05E+05,-10050
5.05E+05,-10050
5.05E+05,-10050
5.05E+05,-10050
5.06E+05,-10050
5.06E+05,-10050
5.06E+05,-10050
5.06E+05,-10050
5.06E+05,-10050
5.06E+05,-10050
5.07E+05,-10050
5.08E+05,-10051
5.08E+05,-10051
5.08E+05,-10051
5.09E+05,-10051
5.09E+05,-10051
5.09E+05,-10054
5.09E+05,-10054
5.09E+05,-10054
5.09E+05,-10054
5.10E+05,-10054
5.10E+05,-10054
5.10E+05,-10054
5.10E+05,-10054
5.10E+05,-10054
5.10E+05,-10054
5.11E+05,-10054
5.11E+05,-10054
5.11E+05,-10056
5.11E+05,-10056
5.11E+05,-10056
5.12E+05,-10056
5.12E+05,-10056
5.12E+05,-10056
5.13E+05,-10056
5.14E+05,-10056
5.14E+05,-10056
5.15E+05,-10056
5.15E+05,-10056
5.15E+05,-10057
5.16E+05,-10057
5.16E+05,-10057
5.16E+05,-10057
5.16E+05,-10057
5.16E+05,-10057
5.16E+05,-10057
5.17E+05,-10061
5.17E+05,-10061
5.17E+05,-10061
5.18E+05,-10061
5.18E+05,-10061
5.18E+05,-10061
5.18E+05,-10061
5.19E+05,-10061
5.20E+05,-10061
5.20E+05,-10061
5.22E+05,-10061
5.39E+05,-10063
5.39E+05,-10063
5.40E+05,-10063
5.40E+05,-10063
5.40E+05,-10063
5.40E+05,-10063
5.41E+05,-10063
5.41E+05,-10063
5.41E+05,-10063
5.41E+05,-10063
5.41E+05,-10063
5.58E+05,-10064
576000,-10064
